host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
100,386,complex,39,100,39/100,100
100,386,none,1,100,1/100,100
107,155,complex,61,100,61/100,97
107,155,none,6,100,6/100,97
129,833,complex,4,100,4/100,100
139,386,complex,9,100,9/100,97
139,386,none,4,100,4/100,97
139,608,complex,98,100,98/100,99
139,608,trans,1,100,1/100,99
155,107,trans,30,100,30/100,97
155,225,complex,72,100,72/100,85
155,225,none,9,100,9/100,85
155,225,trans,4,100,4/100,85
155,227,complex,49,100,49/100,58
155,227,none,3,100,3/100,58
155,227,trans,6,100,6/100,58
155,323,complex,75,100,75/100,94
155,323,none,8,100,8/100,94
155,323,trans,11,100,11/100,94
155,333,complex,86,100,86/100,95
155,333,none,6,100,6/100,95
155,333,trans,3,100,3/100,95
155,604,complex,81,100,81/100,89
155,604,none,3,100,3/100,89
155,604,trans,5,100,5/100,89
155,627,complex,18,100,18/100,69
155,627,none,12,100,12/100,69
155,627,trans,39,100,39/100,69
155,762,complex,81,100,81/100,99
155,762,none,2,100,2/100,99
155,762,trans,15,100,15/100,99
155,826,complex,83,100,83/100,91
155,826,trans,8,100,8/100,91
161,241,complex,56,100,56/100,100
162,217,complex,78,100,78/100,94
162,217,none,8,100,8/100,94
162,217,trans,4,100,4/100,94
162,352,complex,81,100,81/100,83
162,352,none,1,100,1/100,83
162,386,complex,65,100,65/100,89
162,386,none,14,100,14/100,89
162,386,trans,7,100,7/100,89
162,451,complex,57,100,57/100,60
162,451,none,3,100,3/100,60
162,684,complex,15,100,15/100,91
162,684,none,17,100,17/100,91
162,684,trans,58,100,58/100,91
162,833,complex,63,100,63/100,72
162,833,none,4,100,4/100,72
162,833,trans,3,100,3/100,72
217,162,trans,4,100,4/100,94
217,35,complex,7,100,7/100,94
217,35,none,2,100,2/100,94
217,35,trans,85,100,85/100,94
217,352,complex,71,100,71/100,81
217,352,none,10,100,10/100,81
217,386,complex,41,100,41/100,67
217,386,none,26,100,26/100,67
217,451,complex,62,100,62/100,76
217,451,none,14,100,14/100,76
217,60,complex,68,100,68/100,100
217,60,trans,32,100,32/100,100
217,823,complex,30,100,30/100,98
217,823,none,12,100,12/100,98
217,823,trans,56,100,56/100,98
217,833,complex,43,100,43/100,59
217,833,none,16,100,16/100,59
225,604,complex,67,100,67/100,86
225,604,none,9,100,9/100,86
227,826,complex,46,100,46/100,96
227,826,none,4,100,4/100,96
241,161,trans,44,100,44/100,100
241,439,complex,25,100,25/100,100
241,439,trans,75,100,75/100,100
241,696,complex,15,100,15/100,98
241,696,none,1,100,1/100,98
241,696,trans,82,100,82/100,98
241,823,complex,61,100,61/100,100
277,8,complex,4,100,4/100,95
277,8,none,3,100,3/100,95
277,887,none,33,100,33/100,53
277,887,trans,15,100,15/100,53
301,823,complex,22,100,22/100,100
333,568,complex,33,100,33/100,60
333,568,none,18,100,18/100,60
333,568,trans,8,100,8/100,60
333,604,complex,65,100,65/100,79
333,604,none,11,100,11/100,79
333,604,trans,2,100,2/100,79
333,826,complex,34,100,34/100,52
333,826,none,7,100,7/100,52
333,826,trans,11,100,11/100,52
352,162,trans,1,100,1/100,83
352,451,complex,47,100,47/100,74
352,451,none,27,100,27/100,74
352,684,complex,64,100,64/100,73
352,684,none,9,100,9/100,73
352,833,complex,62,100,62/100,86
352,833,none,23,100,23/100,86
352,833,trans,1,100,1/100,86
386,100,trans,60,100,60/100,100
386,139,trans,84,100,84/100,97
386,162,trans,3,100,3/100,89
386,451,complex,42,100,42/100,54
386,451,none,12,100,12/100,54
386,8,complex,21,100,21/100,59
386,8,none,24,100,24/100,59
386,8,trans,14,100,14/100,59
386,833,complex,65,100,65/100,79
386,833,none,12,100,12/100,79
386,833,trans,2,100,2/100,79
568,333,trans,1,100,1/100,60
568,604,complex,31,100,31/100,71
568,604,none,13,100,13/100,71
568,604,trans,1,100,1/100,71
604,225,trans,10,100,10/100,86
604,333,trans,1,100,1/100,79
604,568,trans,26,100,26/100,71
604,608,complex,51,100,51/100,62
604,608,none,8,100,8/100,62
608,604,trans,3,100,3/100,62
684,162,trans,1,100,1/100,91
762,155,trans,1,100,1/100,99
8,277,trans,88,100,88/100,95
8,887,complex,4,100,4/100,84
8,887,none,1,100,1/100,84
8,887,trans,79,100,79/100,84
823,241,trans,39,100,39/100,100
823,301,trans,78,100,78/100,100
826,227,trans,46,100,46/100,96
833,129,trans,96,100,96/100,100
833,162,trans,2,100,2/100,72
887,277,trans,5,100,5/100,53
