host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
100,17,none,3,10,3/10,10
108,250,none,3,10,3/10,7
108,611,none,8,10,8/10,10
108,669,none,2,10,2/10,6
12,17,none,7,10,7/10,7
12,22,complex,1,10,1/10,10
12,22,trans,9,10,9/10,10
12,6,complex,1,10,1/10,9
12,6,none,7,10,7/10,9
12,92,complex,1,10,1/10,10
12,92,none,1,10,1/10,10
12,92,trans,8,10,8/10,10
125,12,trans,9,10,9/10,9
125,17,trans,9,10,9/10,9
125,224,none,1,10,1/10,10
125,224,trans,9,10,9/10,10
125,250,complex,5,10,5/10,9
125,250,trans,4,10,4/10,9
125,6,complex,1,10,1/10,10
125,6,trans,9,10,9/10,10
125,669,none,1,10,1/10,6
125,669,trans,5,10,5/10,6
125,732,complex,7,10,7/10,10
15,2,complex,7,10,7/10,10
15,2,none,1,10,1/10,10
15,230,none,6,10,6/10,6
15,947,none,6,10,6/10,6
17,100,trans,7,10,7/10,10
17,6,none,5,10,5/10,7
19,53,trans,10,10,10/10,10
2,15,trans,2,10,2/10,10
2,230,none,8,10,8/10,8
2,313,trans,10,10,10/10,10
2,64,none,8,10,8/10,8
2,732,none,6,10,6/10,6
2,931,trans,10,10,10/10,10
2,947,complex,2,10,2/10,9
2,947,none,7,10,7/10,9
2,95,none,7,10,7/10,8
2,95,trans,1,10,1/10,8
230,64,none,8,10,8/10,9
230,947,none,9,10,9/10,9
230,95,none,7,10,7/10,7
250,108,trans,4,10,4/10,7
250,611,none,4,10,4/10,8
250,611,trans,4,10,4/10,8
250,669,complex,6,10,6/10,10
250,669,trans,4,10,4/10,10
430,64,none,1,10,1/10,10
6,12,trans,1,10,1/10,9
6,17,trans,2,10,2/10,7
611,108,trans,2,10,2/10,10
611,669,none,2,10,2/10,8
64,230,trans,1,10,1/10,9
64,430,trans,9,10,9/10,10
64,947,complex,1,10,1/10,10
64,947,none,8,10,8/10,10
64,95,none,9,10,9/10,9
669,108,trans,4,10,4/10,6
669,611,trans,6,10,6/10,8
732,125,trans,3,10,3/10,10
732,26,trans,10,10,10/10,10
732,738,trans,10,10,10/10,10
732,947,complex,3,10,3/10,9
732,947,none,4,10,4/10,9
92,47,trans,10,10,10/10,10
947,64,trans,1,10,1/10,10
947,732,trans,2,10,2/10,9
947,833,trans,10,10,10/10,10
947,95,complex,2,10,2/10,9
947,95,none,6,10,6/10,9
947,95,trans,1,10,1/10,9
95,19,trans,10,10,10/10,10
