host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
130,660,none,3,10,3/10,9
131,660,none,5,10,5/10,10
163,660,complex,1,10,1/10,10
163,660,none,4,10,4/10,10
24,262,complex,8,10,8/10,9
24,262,none,1,10,1/10,9
24,817,complex,2,10,2/10,10
24,817,trans,2,10,2/10,10
262,649,none,5,10,5/10,6
262,649,trans,1,10,1/10,6
262,660,complex,3,10,3/10,7
262,660,none,4,10,4/10,7
262,817,complex,4,10,4/10,6
391,660,none,4,10,4/10,10
57,817,complex,6,10,6/10,9
649,660,none,4,10,4/10,8
660,130,trans,6,10,6/10,9
660,131,trans,5,10,5/10,10
660,163,trans,5,10,5/10,10
660,391,trans,6,10,6/10,10
660,649,trans,4,10,4/10,8
660,817,complex,5,10,5/10,8
660,817,none,3,10,3/10,8
817,24,trans,6,10,6/10,10
817,262,trans,2,10,2/10,6
817,57,trans,3,10,3/10,9
