host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
109,3,complex,5,50,5/50,46
109,3,none,23,50,23/50,46
109,3,trans,18,50,18/50,46
109,349,complex,4,50,4/50,49
109,349,none,28,50,28/50,49
109,349,trans,17,50,17/50,49
109,429,complex,37,50,37/50,47
109,429,none,7,50,7/50,47
109,429,trans,3,50,3/50,47
109,454,complex,23,50,23/50,42
109,454,none,13,50,13/50,42
109,454,trans,6,50,6/50,42
109,85,complex,32,50,32/50,44
109,85,none,4,50,4/50,44
109,85,trans,8,50,8/50,44
133,198,complex,7,50,7/50,39
133,198,none,14,50,14/50,39
133,198,trans,3,50,3/50,39
133,565,complex,2,50,2/50,35
133,565,none,6,50,6/50,35
133,565,trans,5,50,5/50,35
198,133,trans,15,50,15/50,39
198,364,complex,33,50,33/50,50
198,364,trans,15,50,15/50,50
198,565,complex,26,50,26/50,47
198,565,none,6,50,6/50,47
198,565,trans,9,50,9/50,47
3,349,none,27,50,27/50,29
3,349,trans,1,50,1/50,29
349,3,trans,1,50,1/50,29
364,198,trans,2,50,2/50,50
403,565,complex,3,50,3/50,49
403,565,none,2,50,2/50,49
429,565,complex,36,50,36/50,45
429,565,trans,8,50,8/50,45
454,85,complex,11,50,11/50,46
454,85,none,18,50,18/50,46
454,85,trans,7,50,7/50,46
565,133,trans,22,50,22/50,35
565,198,trans,6,50,6/50,47
565,403,trans,44,50,44/50,49
565,429,trans,1,50,1/50,45
565,807,complex,3,50,3/50,49
565,807,none,3,50,3/50,49
565,807,trans,41,50,41/50,49
807,565,trans,2,50,2/50,49
85,454,trans,10,50,10/50,46
85,487,trans,50,50,50/50,50
