host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
248,41,complex,29,50,29/50,50
248,41,trans,19,50,19/50,50
248,667,complex,17,50,17/50,49
248,667,none,13,50,13/50,49
248,85,none,31,50,31/50,38
248,85,trans,5,50,5/50,38
41,248,trans,2,50,2/50,50
41,414,trans,49,50,49/50,50
41,606,none,1,50,1/50,50
41,606,trans,49,50,49/50,50
414,41,trans,1,50,1/50,50
414,606,none,45,50,45/50,46
414,606,trans,1,50,1/50,46
663,85,complex,4,50,4/50,50
663,85,trans,1,50,1/50,50
667,248,trans,19,50,19/50,49
667,85,complex,3,50,3/50,47
667,85,none,17,50,17/50,47
667,85,trans,27,50,27/50,47
667,97,complex,30,50,30/50,50
667,97,none,1,50,1/50,50
667,97,trans,19,50,19/50,50
85,248,trans,2,50,2/50,38
85,663,trans,45,50,45/50,50
