host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
112,37,complex,1,100,1/100,84
112,37,none,2,100,2/100,84
112,37,trans,79,100,79/100,84
112,40,complex,2,100,2/100,97
112,40,none,2,100,2/100,97
112,980,none,74,100,74/100,74
125,145,complex,45,100,45/100,74
125,145,none,29,100,29/100,74
125,168,complex,33,100,33/100,52
125,168,none,18,100,18/100,52
125,168,trans,1,100,1/100,52
125,23,complex,56,100,56/100,81
125,23,none,24,100,24/100,81
125,40,complex,27,100,27/100,68
125,40,none,41,100,41/100,68
125,799,complex,4,100,4/100,54
125,799,none,48,100,48/100,54
125,799,trans,1,100,1/100,54
145,168,complex,66,100,66/100,86
145,168,none,16,100,16/100,86
145,168,trans,3,100,3/100,86
145,23,complex,73,100,73/100,92
145,23,none,18,100,18/100,92
145,23,trans,1,100,1/100,92
145,276,complex,18,100,18/100,61
145,276,none,26,100,26/100,61
145,276,trans,17,100,17/100,61
145,360,complex,14,100,14/100,57
145,360,none,35,100,35/100,57
145,360,trans,8,100,8/100,57
145,40,complex,46,100,46/100,87
145,40,none,40,100,40/100,87
145,481,complex,31,100,31/100,100
145,481,none,1,100,1/100,100
145,481,trans,68,100,68/100,100
145,768,complex,15,100,15/100,89
145,768,none,18,100,18/100,89
145,768,trans,56,100,56/100,89
145,799,complex,7,100,7/100,58
145,799,none,47,100,47/100,58
145,799,trans,4,100,4/100,58
150,315,complex,70,100,70/100,100
150,315,none,1,100,1/100,100
150,315,trans,29,100,29/100,100
150,40,complex,13,100,13/100,91
150,40,none,5,100,5/100,91
150,643,complex,1,100,1/100,95
150,643,none,81,100,81/100,95
150,643,trans,11,100,11/100,95
168,145,trans,1,100,1/100,86
168,23,complex,65,100,65/100,87
168,23,none,13,100,13/100,87
168,360,complex,29,100,29/100,51
168,360,none,21,100,21/100,51
168,360,trans,1,100,1/100,51
168,40,complex,11,100,11/100,54
168,40,none,42,100,42/100,54
212,276,complex,2,100,2/100,86
212,429,complex,5,100,5/100,100
212,429,none,66,100,66/100,100
212,429,trans,15,100,15/100,100
23,125,trans,1,100,1/100,81
23,168,trans,9,100,9/100,87
23,267,complex,6,100,6/100,100
23,267,none,8,100,8/100,100
23,267,trans,86,100,86/100,100
23,276,complex,19,100,19/100,67
23,276,none,18,100,18/100,67
23,276,trans,30,100,30/100,67
23,308,complex,26,100,26/100,86
23,308,none,36,100,36/100,86
23,308,trans,24,100,24/100,86
23,331,complex,1,100,1/100,100
23,331,none,5,100,5/100,100
23,331,trans,94,100,94/100,100
23,360,complex,29,100,29/100,64
23,360,none,24,100,24/100,64
23,360,trans,11,100,11/100,64
23,40,complex,55,100,55/100,93
23,40,none,38,100,38/100,93
23,426,complex,2,100,2/100,100
23,426,none,5,100,5/100,100
23,426,trans,93,100,93/100,100
23,799,complex,24,100,24/100,84
23,799,none,49,100,49/100,84
23,799,trans,11,100,11/100,84
276,212,trans,84,100,84/100,86
276,429,complex,4,100,4/100,85
276,429,trans,81,100,81/100,85
30,294,trans,100,100,100/100,100
30,4,complex,1,100,1/100,69
30,4,none,53,100,53/100,69
30,4,trans,15,100,15/100,69
30,40,complex,6,100,6/100,92
30,40,none,17,100,17/100,92
30,41,complex,13,100,13/100,100
30,41,none,16,100,16/100,100
30,41,trans,71,100,71/100,100
308,799,complex,7,100,7/100,56
308,799,none,43,100,43/100,56
337,4,complex,1,100,1/100,100
360,40,complex,16,100,16/100,65
360,40,none,43,100,43/100,65
37,112,trans,2,100,2/100,84
37,772,complex,1,100,1/100,100
37,772,none,4,100,4/100,100
37,772,trans,77,100,77/100,100
4,337,trans,99,100,99/100,100
4,40,complex,6,100,6/100,64
4,40,none,12,100,12/100,64
4,736,none,1,100,1/100,99
4,736,trans,96,100,96/100,99
4,75,complex,31,100,31/100,100
4,75,trans,63,100,63/100,100
40,112,trans,93,100,93/100,97
40,145,trans,1,100,1/100,87
40,150,trans,73,100,73/100,91
40,168,trans,1,100,1/100,54
40,30,trans,69,100,69/100,92
40,360,trans,6,100,6/100,65
40,4,trans,46,100,46/100,64
40,523,complex,11,100,11/100,99
40,523,none,5,100,5/100,99
40,523,trans,83,100,83/100,99
40,643,complex,1,100,1/100,83
40,643,none,3,100,3/100,83
40,643,trans,79,100,79/100,83
40,799,complex,10,100,10/100,79
40,799,none,64,100,64/100,79
40,799,trans,5,100,5/100,79
40,980,none,1,100,1/100,100
40,980,trans,99,100,99/100,100
429,212,trans,14,100,14/100,100
643,150,trans,2,100,2/100,95
736,4,trans,2,100,2/100,99
75,4,trans,6,100,6/100,100
772,37,trans,18,100,18/100,100
799,125,trans,1,100,1/100,54
799,308,trans,6,100,6/100,56
