dataset,10,20,30,40,50,60,70,80,90,100
SEIR015_sl1000_mr0125_nv10_1,0.689,0.78,0.845,0.887,0.905,0.925,0.918,0.914,0.914,0.914
SEIR015_sl1000_mr0125_nv10_10,0.75,0.818,0.9,0.947,0.947,0.947,0.947,0.938,0.938,0.938
SEIR015_sl1000_mr0125_nv10_11,0.529,0.643,0.643,0.643,0.692,0.75,0.75,0.818,0.9,0.9
SEIR015_sl1000_mr0125_nv10_12,0.706,0.706,0.8,0.8,0.786,0.846,0.846,0.818,0.818,0.818
SEIR015_sl1000_mr0125_nv10_13,0.778,0.831,0.891,0.96,0.96,0.958,0.977,0.977,0.974,0.974
SEIR015_sl1000_mr0125_nv10_14,0.69,0.71,0.774,0.8,0.857,0.846,0.857,0.909,0.905,0.905
SEIR015_sl1000_mr0125_nv10_15,0.443,0.532,0.667,0.682,0.784,0.839,0.867,0.889,0.889,0.889
SEIR015_sl1000_mr0125_nv10_16,0.722,0.722,0.722,0.732,0.725,0.746,0.746,0.746,0.746,0.746
SEIR015_sl1000_mr0125_nv10_17,0.59,0.676,0.697,0.719,0.7,0.7,0.69,0.69,0.692,0.692
SEIR015_sl1000_mr0125_nv10_18,0.727,0.727,0.727,0.727,0.7,0.778,0.778,0.778,0.778,0.778
SEIR015_sl1000_mr0125_nv10_19,0.404,0.452,0.486,0.581,0.643,0.692,0.75,0.818,0.842,0.842
SEIR015_sl1000_mr0125_nv10_2,0.56,0.619,0.667,0.75,0.75,0.8,0.909,0.909,0.909,0.909
SEIR015_sl1000_mr0125_nv10_20,0.679,0.735,0.75,0.795,0.833,0.854,0.919,0.944,0.944,0.944
SEIR015_sl1000_mr0125_nv10_3,0.533,0.571,0.615,0.727,0.8,0.778,0.778,0.778,0.778,0.778
SEIR015_sl1000_mr0125_nv10_4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
SEIR015_sl1000_mr0125_nv10_5,0.426,0.541,0.707,0.795,0.778,0.786,0.808,0.8,0.783,0.773
SEIR015_sl1000_mr0125_nv10_6,0.635,0.711,0.78,0.8,0.795,0.8,0.818,0.818,0.857,0.84
SEIR015_sl1000_mr0125_nv10_7,0.67,0.716,0.738,0.795,0.808,0.831,0.853,0.848,0.836,0.828
SEIR015_sl1000_mr0125_nv10_8,0.5,0.556,0.56,0.565,0.684,0.75,0.786,0.818,0.8,0.875
SEIR015_sl1000_mr0125_nv10_9,0.273,0.353,0.367,0.375,0.409,0.474,0.5,0.6,0.571,0.667
SEIR015_sl1000_mr025_nv10_1,0.818,0.818,0.9,0.9,0.9,0.9,0.9,0.889,0.889,0.889
SEIR015_sl1000_mr025_nv10_10,0.769,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.889,0.833
SEIR015_sl1000_mr025_nv10_11,0.621,0.692,0.818,0.857,0.909,0.898,0.891,0.907,0.902,0.9
SEIR015_sl1000_mr025_nv10_12,0.556,0.625,0.643,0.643,0.692,0.727,0.727,0.8,0.778,0.778
SEIR015_sl1000_mr025_nv10_13,0.267,0.267,0.267,0.286,0.286,0.308,0.333,0.333,0.333,0.333
SEIR015_sl1000_mr025_nv10_14,0.688,0.688,0.688,0.688,0.667,0.714,0.714,0.731,0.731,0.72
SEIR015_sl1000_mr025_nv10_15,0.393,0.461,0.526,0.565,0.6,0.617,0.596,0.569,0.532,0.543
SEIR015_sl1000_mr025_nv10_16,0.684,0.765,0.765,0.765,0.812,0.8,0.8,0.8,0.769,0.769
SEIR015_sl1000_mr025_nv10_17,0.688,0.75,0.767,0.825,0.811,0.833,0.833,0.824,0.824,0.812
SEIR015_sl1000_mr025_nv10_18,0.542,0.615,0.652,0.65,0.667,0.684,0.743,0.806,0.806,0.806
SEIR015_sl1000_mr025_nv10_19,0.773,0.773,0.85,0.85,0.85,0.85,0.85,0.882,0.882,0.882
SEIR015_sl1000_mr025_nv10_2,0.576,0.686,0.774,0.797,0.797,0.782,0.784,0.776,0.795,0.791
SEIR015_sl1000_mr025_nv10_20,0.571,0.667,0.6,0.6,0.6,0.6,0.6,0.75,0.714,0.714
SEIR015_sl1000_mr025_nv10_3,0.807,0.807,0.836,0.92,0.915,0.935,0.932,0.929,0.929,0.929
SEIR015_sl1000_mr025_nv10_4,0.645,0.672,0.709,0.771,0.8,0.833,0.872,0.872,0.865,0.865
SEIR015_sl1000_mr025_nv10_5,0.712,0.764,0.778,0.788,0.796,0.848,0.86,0.881,0.897,0.897
SEIR015_sl1000_mr025_nv10_6,0.714,0.765,0.83,0.83,0.848,0.844,0.844,0.854,0.889,0.889
SEIR015_sl1000_mr025_nv10_7,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778
SEIR015_sl1000_mr025_nv10_8,0.833,0.833,0.909,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SEIR015_sl1000_mr025_nv10_9,0.757,0.8,0.812,0.836,0.877,0.87,0.865,0.898,0.917,0.917
SEIR015_sl1000_mr025_nv20_1,0.444,0.55,0.588,0.625,0.625,0.6,0.643,0.643,0.818,0.818
SEIR015_sl1000_mr025_nv20_10,0.5,0.5,0.583,0.583,0.583,0.636,0.636,0.556,0.556,0.5
SEIR015_sl1000_mr025_nv20_11,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.833
SEIR015_sl1000_mr025_nv20_12,0.382,0.481,0.481,0.5,0.52,0.565,0.565,0.565,0.765,0.765
SEIR015_sl1000_mr025_nv20_13,0.643,0.643,0.692,0.692,0.692,0.692,0.667,0.636,0.636,0.636
SEIR015_sl1000_mr025_nv20_14,0.769,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.889,0.889
SEIR015_sl1000_mr025_nv20_15,0.458,0.5,0.629,0.618,0.606,0.6,0.6,0.72,0.72,0.72
SEIR015_sl1000_mr025_nv20_16,0.818,0.818,0.818,0.871,0.871,0.871,0.862,0.862,0.862,0.862
SEIR015_sl1000_mr025_nv20_17,0.754,0.788,0.81,0.82,0.842,0.855,0.855,0.87,0.863,0.863
SEIR015_sl1000_mr025_nv20_18,0.431,0.491,0.509,0.56,0.609,0.609,0.628,0.628,0.643,0.643
SEIR015_sl1000_mr025_nv20_19,0.4,0.4,0.4,0.4,0.429,0.462,0.462,0.462,0.462,0.462
SEIR015_sl1000_mr025_nv20_2,0.733,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.917,0.917
SEIR015_sl1000_mr025_nv20_20,0.56,0.56,0.591,0.684,0.667,0.706,0.667,0.667,0.667,0.667
SEIR015_sl1000_mr025_nv20_3,0.449,0.526,0.602,0.671,0.696,0.727,0.726,0.721,0.707,0.707
SEIR015_sl1000_mr025_nv20_4,0.698,0.698,0.769,0.833,0.879,0.875,0.862,0.833,0.826,0.818
SEIR015_sl1000_mr025_nv20_5,0.86,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.943,0.943
SEIR015_sl1000_mr025_nv20_6,0.685,0.706,0.778,0.791,0.791,0.791,0.81,0.821,0.811,0.8
SEIR015_sl1000_mr025_nv20_7,0.773,0.805,0.846,0.846,0.882,0.909,0.906,0.935,0.967,1.0
