host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
135,317,complex,7,50,7/50,50
135,317,trans,43,50,43/50,50
135,64,complex,2,50,2/50,48
172,215,complex,6,50,6/50,50
215,172,trans,44,50,44/50,50
215,286,none,49,50,49/50,50
215,286,trans,1,50,1/50,50
215,551,none,46,50,46/50,47
215,551,trans,1,50,1/50,47
215,64,none,50,50,50/50,50
276,689,none,12,50,12/50,50
286,354,complex,1,50,1/50,50
286,354,none,2,50,2/50,50
286,354,trans,47,50,47/50,50
286,551,none,46,50,46/50,46
286,64,none,49,50,49/50,49
354,675,trans,50,50,50/50,50
392,459,complex,1,50,1/50,50
392,459,none,9,50,9/50,50
392,459,trans,40,50,40/50,50
392,64,complex,13,50,13/50,50
459,653,complex,8,50,8/50,50
459,653,trans,42,50,42/50,50
551,64,none,46,50,46/50,49
64,135,trans,46,50,46/50,48
64,392,trans,37,50,37/50,50
64,551,trans,3,50,3/50,49
64,689,complex,14,50,14/50,50
64,689,trans,36,50,36/50,50
64,760,trans,48,50,48/50,48
689,276,trans,38,50,38/50,50
