dataset,phylo_prec,phylo_rec,phylo_f1,tnet_prec,tnet_rec,tnet_f1
SEIR015_sl1000_mr025_nv10_5,0.878,0.75,0.809,0.83,0.812,0.821
SEIR015_sl1000_mr025_nv10_6,1,0.87,0.93,0.974,0.826,0.894
SEIR015_sl1000_mr025_nv10_7,1,0.556,0.714,1,0.889,0.941
SEIR015_sl1000_mr025_nv10_8,1,0.75,0.857,0.944,0.85,0.895
SEIR015_sl1000_mr025_nv10_9,0.98,0.857,0.914,0.961,0.875,0.916
SEIR015_sl1000_mr025_nv20_1,1,0.6,0.75,0.812,0.867,0.839
SEIR015_sl1000_mr025_nv20_10,0.75,0.333,0.462,0.727,0.889,0.8
SEIR015_sl1000_mr025_nv20_11,1,0.769,0.87,0.909,0.769,0.833
SEIR015_sl1000_mr025_nv20_12,0.923,0.6,0.727,0.706,0.6,0.649
SEIR015_sl1000_mr025_nv20_13,1,0.222,0.364,0.9,1,0.947
SEIR015_sl1000_mr025_nv20_14,1,0.909,0.952,0.95,0.864,0.905
SEIR015_sl1000_mr025_nv20_15,1,0.375,0.545,0.895,0.708,0.791
SEIR015_sl1000_mr025_nv20_16,0.893,0.833,0.862,0.871,0.9,0.885
SEIR015_sl1000_mr025_nv20_17,0.958,0.821,0.885,0.917,0.786,0.846
SEIR015_sl1000_mr025_nv20_18,0.957,0.564,0.71,0.926,0.641,0.758
SEIR015_sl1000_mr025_nv20_19,0.667,0.182,0.286,0.615,0.727,0.667
SEIR015_sl1000_mr025_nv20_2,1,0.64,0.78,0.923,0.96,0.941
SEIR015_sl1000_mr025_nv20_20,0.714,0.526,0.606,0.684,0.684,0.684
SEIR015_sl1000_mr025_nv20_3,1,0.682,0.811,0.939,0.697,0.8
SEIR015_sl1000_mr025_nv20_4,1,0.818,0.9,0.957,0.667,0.786
SEIR015_sl1000_mr025_nv20_5,0.972,0.897,0.933,0.969,0.795,0.873
SEIR015_sl1000_mr025_nv20_6,1,0.5,0.667,0.919,0.895,0.907
SEIR015_sl1000_mr025_nv20_7,0.939,0.861,0.899,1,0.861,0.925
SEIR015_sl1000_mr025_nv20_8,0.957,0.672,0.789,0.855,0.701,0.77
SEIR015_sl1000_mr025_nv20_9,0.812,0.722,0.765,0.818,0.5,0.621
SEIR015_sl1000_mr025_nv5_1,1,0.357,0.526,0.889,0.571,0.696
SEIR015_sl1000_mr025_nv5_10,0.846,0.306,0.449,0.679,0.528,0.594
SEIR015_sl1000_mr025_nv5_11,0.971,0.723,0.829,0.969,0.66,0.785
SEIR015_sl1000_mr025_nv5_12,0.8,0.727,0.762,0.571,0.364,0.444
SEIR015_sl1000_mr025_nv5_13,1,0.677,0.808,0.905,0.613,0.731
SEIR015_sl1000_mr025_nv5_14,1,0.533,0.696,0.857,0.8,0.828
SEIR015_sl1000_mr025_nv5_15,0.957,0.692,0.804,0.857,0.646,0.737
SEIR015_sl1000_mr025_nv5_16,1,0.846,0.917,1,0.654,0.791
SEIR015_sl1000_mr025_nv5_17,0.968,0.732,0.833,0.971,0.805,0.88
SEIR015_sl1000_mr025_nv5_18,0.884,0.691,0.776,0.829,0.618,0.708
SEIR015_sl1000_mr025_nv5_19,1,0.182,0.308,0.667,0.545,0.6
SEIR015_sl1000_mr025_nv5_2,1,0.444,0.615,0.667,0.667,0.667
SEIR015_sl1000_mr025_nv5_20,1,0.659,0.794,0.903,0.683,0.778
SEIR015_sl1000_mr025_nv5_3,0.857,0.444,0.585,0.933,0.519,0.667
SEIR015_sl1000_mr025_nv5_4,0.944,0.68,0.791,0.912,0.62,0.738
SEIR015_sl1000_mr025_nv5_5,0.5,0.286,0.364,0.667,0.286,0.4
SEIR015_sl1000_mr025_nv5_6,0.926,0.403,0.562,0.778,0.339,0.472
SEIR015_sl1000_mr025_nv5_7,0.875,0.808,0.84,0.773,0.654,0.708
SEIR015_sl1000_mr025_nv5_8,1,0.696,0.821,0.941,0.696,0.8
SEIR015_sl1000_mr025_nv5_9,1,0.4,0.571,0.762,0.4,0.525
SEIR015_sl1000_mr05_nv10_1,0.917,0.647,0.759,0.812,0.765,0.788
SEIR015_sl1000_mr05_nv10_10,1,0.556,0.714,0.875,0.778,0.824
SEIR015_sl1000_mr05_nv10_11,0.667,0.25,0.364,0.429,0.375,0.4
SEIR015_sl1000_mr05_nv10_12,1,0.125,0.222,0.667,0.75,0.706
SEIR015_sl1000_mr05_nv10_13,1,0.836,0.911,0.966,0.918,0.941
SEIR015_sl1000_mr05_nv10_14,0.973,0.783,0.867,0.794,0.587,0.675
SEIR015_sl1000_mr05_nv10_15,1,0.545,0.706,1,0.727,0.842
SEIR015_sl1000_mr05_nv10_16,0.903,0.683,0.778,0.923,0.878,0.9
SEIR015_sl1000_mr05_nv10_17,0.95,0.551,0.697,0.902,0.797,0.846
SEIR015_sl1000_mr05_nv10_18,0.96,0.585,0.727,0.842,0.78,0.81
SEIR015_sl1000_mr05_nv10_19,1,0.531,0.694,0.933,0.875,0.903
SEIR015_sl1000_mr05_nv10_2,0.95,0.905,0.927,0.909,0.714,0.8
SEIR015_sl1000_mr05_nv10_20,0.9,0.439,0.59,0.765,0.317,0.448
SEIR015_sl1000_mr05_nv10_3,1,0.696,0.821,0.922,0.839,0.879
SEIR015_sl1000_mr05_nv10_4,1,0.594,0.745,0.833,0.781,0.806
SEIR015_sl1000_mr05_nv10_5,0.857,0.545,0.667,0.75,0.818,0.783
SEIR015_sl1000_mr05_nv10_6,1,0.833,0.909,1,0.733,0.846
SEIR015_sl1000_mr05_nv10_7,1,0.231,0.375,0.846,0.846,0.846
SEIR015_sl1000_mr05_nv10_8,1,0.833,0.909,0.844,0.75,0.794
SEIR015_sl1000_mr05_nv10_9,1,0.533,0.696,0.812,0.867,0.839
SEIR015_sl250_mr025_nv10_1,1,0.176,0.3,0.789,0.882,0.833
SEIR015_sl250_mr025_nv10_10,0.909,0.169,0.286,0.722,0.441,0.547
SEIR015_sl250_mr025_nv10_11,0.562,0.265,0.36,0.586,0.5,0.54
SEIR015_sl250_mr025_nv10_12,0.875,0.163,0.275,0.636,0.651,0.644
SEIR015_sl250_mr025_nv10_13,0.909,0.625,0.741,1,0.75,0.857
SEIR015_sl250_mr025_nv10_14,1,0.08,0.148,0.667,0.48,0.558
SEIR015_sl250_mr025_nv10_15,0.824,0.286,0.424,0.775,0.633,0.697
SEIR015_sl250_mr025_nv10_16,0,0,0,0.536,0.556,0.545
SEIR015_sl250_mr025_nv10_17,0,0,0,0.5,0.25,0.333
SEIR015_sl250_mr025_nv10_18,0,0,0,0.556,0.455,0.5
SEIR015_sl250_mr025_nv10_19,0.727,0.216,0.333,0.52,0.351,0.419
SEIR015_sl250_mr025_nv10_2,0.667,0.091,0.16,0.263,0.227,0.244
SEIR015_sl250_mr025_nv10_20,0.9,0.273,0.419,0.735,0.758,0.746
SEIR015_sl250_mr025_nv10_3,0.25,0.067,0.105,0.364,0.267,0.308
SEIR015_sl250_mr025_nv10_4,0.6,0.24,0.343,0.75,0.84,0.792
SEIR015_sl250_mr025_nv10_5,1,0.25,0.4,0.625,0.625,0.625
SEIR015_sl250_mr025_nv10_6,0.929,0.371,0.531,0.568,0.6,0.583
SEIR015_sl250_mr025_nv10_7,1,0.25,0.4,0.429,0.375,0.4
SEIR015_sl250_mr025_nv10_8,0.895,0.63,0.739,0.84,0.778,0.808
SEIR015_sl250_mr025_nv10_9,0.75,0.2,0.316,0.667,0.533,0.593
SEIR015_sl500_mr025_nv10_1,1,0.6,0.75,0.8,0.8,0.8
SEIR015_sl500_mr025_nv10_10,0.912,0.721,0.805,0.895,0.791,0.84
SEIR015_sl500_mr025_nv10_11,0,0,0,1,0.75,0.857
SEIR015_sl500_mr025_nv10_12,1,0.566,0.723,0.762,0.604,0.674
SEIR015_sl500_mr025_nv10_13,0.933,0.5,0.651,0.677,0.75,0.712
SEIR015_sl500_mr025_nv10_14,1,0.556,0.714,1,1,1
SEIR015_sl500_mr025_nv10_15,0.911,0.707,0.796,0.857,0.724,0.785
SEIR015_sl500_mr025_nv10_16,1,0.333,0.5,0.75,0.75,0.75
SEIR015_sl500_mr025_nv10_17,1,0.5,0.667,0.846,0.786,0.815
SEIR015_sl500_mr025_nv10_18,0.842,0.615,0.711,0.778,0.538,0.636
SEIR015_sl500_mr025_nv10_19,1,0.4,0.571,1,1,1
SEIR015_sl500_mr025_nv10_2,1,0.75,0.857,1,0.875,0.933
SEIR015_sl500_mr025_nv10_20,0.944,0.531,0.68,0.848,0.609,0.709
SEIR015_sl500_mr025_nv10_3,0.952,0.541,0.69,0.864,0.514,0.644
SEIR015_sl500_mr025_nv10_4,1,0.439,0.61,0.811,0.732,0.769
SEIR015_sl500_mr025_nv10_5,0.9,0.643,0.75,0.923,0.857,0.889
SEIR015_sl500_mr025_nv10_6,0.778,0.368,0.5,0.684,0.684,0.684
SEIR015_sl500_mr025_nv10_7,0.939,0.5,0.653,0.851,0.645,0.734
SEIR015_sl500_mr025_nv10_8,0.968,0.448,0.612,0.895,0.761,0.823
SEIR015_sl500_mr025_nv10_9,1,0.273,0.429,0.714,0.909,0.8
SEIR01_sl1000_mr0125_nv10_1,1,0.722,0.839,0.824,0.778,0.8
SEIR01_sl1000_mr0125_nv10_10,0.961,0.907,0.933,0.959,0.87,0.913
SEIR01_sl1000_mr0125_nv10_11,1,0.923,0.96,1,1,1
SEIR01_sl1000_mr0125_nv10_12,1,0.2,0.333,1,0.2,0.333
SEIR01_sl1000_mr0125_nv10_13,1,0.8,0.889,1,1,1
SEIR01_sl1000_mr0125_nv10_14,0.963,0.867,0.912,0.963,0.867,0.912
SEIR01_sl1000_mr0125_nv10_15,1,0.875,0.933,1,0.875,0.933
SEIR01_sl1000_mr0125_nv10_16,1,0.571,0.727,1,1,1
SEIR01_sl1000_mr0125_nv10_17,1,0.667,0.8,1,1,1
SEIR01_sl1000_mr0125_nv10_18,0.949,0.822,0.881,0.976,0.889,0.93
SEIR01_sl1000_mr0125_nv10_19,1,0.767,0.868,0.966,0.933,0.949
SEIR01_sl1000_mr0125_nv10_2,1,0.808,0.894,1,1,1
SEIR01_sl1000_mr0125_nv10_20,1,0.8,0.889,1,1,1
SEIR01_sl1000_mr0125_nv10_3,1,0.842,0.914,0.973,0.947,0.96
SEIR01_sl1000_mr0125_nv10_4,0.95,0.792,0.864,0.913,0.875,0.894
SEIR01_sl1000_mr0125_nv10_5,0.974,0.809,0.884,0.913,0.894,0.903
SEIR01_sl1000_mr0125_nv10_6,0.956,0.896,0.925,1,0.854,0.921
SEIR01_sl1000_mr0125_nv10_7,1,0.949,0.974,1,0.949,0.974
SEIR01_sl1000_mr0125_nv10_8,1,0.833,0.909,1,1,1
SEIR01_sl1000_mr0125_nv10_9,1,0.957,0.978,0.978,0.957,0.968
SEIR01_sl1000_mr025_nv10_1,0.96,0.857,0.906,0.926,0.893,0.909
SEIR01_sl1000_mr025_nv10_10,1,0.889,0.941,0.889,0.889,0.889
SEIR01_sl1000_mr025_nv10_11,1,0.829,0.906,0.921,1,0.959
SEIR01_sl1000_mr025_nv10_12,1,0.75,0.857,0.875,0.875,0.875
SEIR01_sl1000_mr025_nv10_13,0.944,0.85,0.895,0.938,0.75,0.833
SEIR01_sl1000_mr025_nv10_14,0.935,0.853,0.892,0.939,0.912,0.925
SEIR01_sl1000_mr025_nv10_15,1,1,1,1,1,1
SEIR01_sl1000_mr025_nv10_16,0.974,0.905,0.938,1,0.905,0.95
SEIR01_sl1000_mr025_nv10_17,0.925,0.822,0.871,0.944,0.756,0.84
SEIR01_sl1000_mr025_nv10_18,1,0.889,0.941,1,1,1
SEIR01_sl1000_mr025_nv10_19,0.918,0.763,0.833,0.873,0.814,0.842
SEIR01_sl1000_mr025_nv10_2,0.947,0.818,0.878,0.955,0.955,0.955
SEIR01_sl1000_mr025_nv10_20,1,0.882,0.938,1,1,1
SEIR01_sl1000_mr025_nv10_3,0.932,0.837,0.882,0.935,0.878,0.905
SEIR01_sl1000_mr025_nv10_4,0.979,0.885,0.929,0.959,0.904,0.931
SEIR01_sl1000_mr025_nv10_5,0.95,0.864,0.905,0.951,0.886,0.918
SEIR01_sl1000_mr025_nv10_6,1,0.857,0.923,1,1,1
SEIR01_sl1000_mr025_nv10_7,0.969,0.775,0.861,0.947,0.9,0.923
SEIR01_sl1000_mr025_nv10_8,0.909,0.741,0.816,0.96,0.889,0.923
SEIR01_sl1000_mr025_nv10_9,0.911,0.872,0.891,0.891,0.872,0.882
SEIR01_sl1000_mr025_nv20_1,0.931,0.844,0.885,0.909,0.938,0.923
SEIR01_sl1000_mr025_nv20_10,1,0.444,0.615,0.8,0.889,0.842
SEIR01_sl1000_mr025_nv20_11,1,0.6,0.75,1,1,1
SEIR01_sl1000_mr025_nv20_12,1,0.722,0.839,0.944,0.944,0.944
SEIR01_sl1000_mr025_nv20_13,0.917,0.759,0.83,0.944,0.879,0.911
SEIR01_sl1000_mr025_nv20_14,1,0.692,0.818,0.923,0.923,0.923
SEIR01_sl1000_mr025_nv20_15,0.952,0.87,0.909,0.957,0.957,0.957
SEIR01_sl1000_mr025_nv20_16,1,0.286,0.444,0.6,0.857,0.706
SEIR01_sl1000_mr025_nv20_17,1,0.84,0.913,0.923,0.96,0.941
SEIR01_sl1000_mr025_nv20_18,1,0.885,0.939,1,1,1
SEIR01_sl1000_mr025_nv20_19,1,0.943,0.971,1,1,1
SEIR01_sl1000_mr025_nv20_2,0.917,0.786,0.846,0.975,0.929,0.951
SEIR01_sl1000_mr025_nv20_20,1,0.742,0.852,0.926,0.806,0.862
SEIR01_sl1000_mr025_nv20_3,0.944,0.81,0.872,0.913,1,0.955
SEIR01_sl1000_mr025_nv20_4,1,0.875,0.933,1,1,1
SEIR01_sl1000_mr025_nv20_5,0.964,0.818,0.885,0.853,0.879,0.866
SEIR01_sl1000_mr025_nv20_6,1,0.909,0.952,1,1,1
SEIR01_sl1000_mr025_nv20_7,0.812,0.765,0.788,0.875,0.824,0.848
SEIR01_sl1000_mr025_nv20_8,1,0.8,0.889,1,1,1
SEIR01_sl1000_mr025_nv20_9,1,0.917,0.957,1,0.917,0.957
SEIR01_sl1000_mr025_nv5_1,0.917,0.805,0.857,0.941,0.78,0.853
SEIR01_sl1000_mr025_nv5_10,0.944,0.515,0.667,0.952,0.606,0.741
SEIR01_sl1000_mr025_nv5_11,1,0.632,0.774,0.889,0.842,0.865
SEIR01_sl1000_mr025_nv5_12,0.929,0.684,0.788,0.882,0.789,0.833
SEIR01_sl1000_mr025_nv5_13,1,0.667,0.8,1,1,1
SEIR01_sl1000_mr025_nv5_14,0.917,0.55,0.687,0.944,0.85,0.895
SEIR01_sl1000_mr025_nv5_15,0.885,0.852,0.868,0.923,0.889,0.906
SEIR01_sl1000_mr025_nv5_16,0.923,0.667,0.774,0.933,0.778,0.848
SEIR01_sl1000_mr025_nv5_17,1,0.818,0.9,1,1,1
SEIR01_sl1000_mr025_nv5_18,0.906,0.617,0.734,0.975,0.83,0.897
SEIR01_sl1000_mr025_nv5_19,0.982,0.966,0.974,0.983,0.983,0.983
SEIR01_sl1000_mr025_nv5_2,1,0.625,0.769,0.929,0.812,0.867
SEIR01_sl1000_mr025_nv5_20,1,0.708,0.829,0.9,0.75,0.818
SEIR01_sl1000_mr025_nv5_3,1,0.9,0.947,0.9,0.9,0.9
SEIR01_sl1000_mr025_nv5_4,0.867,0.78,0.821,0.953,0.82,0.882
SEIR01_sl1000_mr025_nv5_5,0.804,0.725,0.763,0.857,0.588,0.698
SEIR01_sl1000_mr025_nv5_6,1,1,1,1,1,1
SEIR01_sl1000_mr025_nv5_7,1,0.7,0.824,1,0.9,0.947
SEIR01_sl1000_mr025_nv5_8,0.95,0.826,0.884,0.913,0.913,0.913
SEIR01_sl1000_mr025_nv5_9,1,0.667,0.8,0.889,0.889,0.889
SEIR01_sl1000_mr05_nv10_1,1,0.846,0.917,1,1,1
SEIR01_sl1000_mr05_nv10_10,1,0.714,0.833,1,1,1
SEIR01_sl1000_mr05_nv10_11,0.96,0.75,0.842,0.839,0.812,0.825
SEIR01_sl1000_mr05_nv10_12,0.94,0.81,0.87,0.962,0.862,0.909
SEIR01_sl1000_mr05_nv10_13,1,0.875,0.933,1,1,1
SEIR01_sl1000_mr05_nv10_14,0.935,0.744,0.829,0.893,0.641,0.746
SEIR01_sl1000_mr05_nv10_15,0.929,0.812,0.867,0.938,0.938,0.938
SEIR01_sl1000_mr05_nv10_16,1,0.955,0.977,1,1,1
SEIR01_sl1000_mr05_nv10_17,0.913,0.955,0.933,1,0.909,0.952
SEIR01_sl1000_mr05_nv10_18,0.957,0.804,0.874,0.909,0.893,0.901
SEIR01_sl1000_mr05_nv10_19,0.8,0.571,0.667,0.833,0.714,0.769
SEIR01_sl1000_mr05_nv10_2,1,0.875,0.933,1,1,1
SEIR01_sl1000_mr05_nv10_20,0.976,0.788,0.872,0.938,0.865,0.9
SEIR01_sl1000_mr05_nv10_3,1,0.8,0.889,0.958,0.92,0.939
SEIR01_sl1000_mr05_nv10_4,0.889,0.727,0.8,0.8,0.727,0.762
SEIR01_sl1000_mr05_nv10_5,1,0.889,0.941,1,1,1
SEIR01_sl1000_mr05_nv10_6,0.97,0.8,0.877,0.939,0.775,0.849
SEIR01_sl1000_mr05_nv10_7,0.949,0.804,0.871,0.929,0.848,0.886
SEIR01_sl1000_mr05_nv10_8,1,0.875,0.933,1,1,1
SEIR01_sl1000_mr05_nv10_9,1,0.885,0.939,1,0.923,0.96
SEIR01_sl250_mr025_nv10_1,0.857,0.4,0.545,0.767,0.733,0.75
SEIR01_sl250_mr025_nv10_10,0.857,0.353,0.5,0.789,0.882,0.833
SEIR01_sl250_mr025_nv10_11,0.8,0.25,0.381,0.75,0.75,0.75
SEIR01_sl250_mr025_nv10_12,0.885,0.535,0.667,0.783,0.837,0.809
SEIR01_sl250_mr025_nv10_13,0.5,0.167,0.25,0.8,0.667,0.727
SEIR01_sl250_mr025_nv10_14,0.96,0.522,0.676,0.744,0.696,0.719
SEIR01_sl250_mr025_nv10_15,0,0,0,0.7,1,0.824
SEIR01_sl250_mr025_nv10_16,0.842,0.348,0.492,0.595,0.543,0.568
SEIR01_sl250_mr025_nv10_17,1,0.125,0.222,0.625,0.625,0.625
SEIR01_sl250_mr025_nv10_18,1,0.406,0.578,0.744,0.906,0.817
SEIR01_sl250_mr025_nv10_19,1,0.5,0.667,0.833,0.833,0.833
SEIR01_sl250_mr025_nv10_2,0.75,0.214,0.333,0.917,0.786,0.846
SEIR01_sl250_mr025_nv10_20,0.875,0.389,0.538,0.833,0.833,0.833
SEIR01_sl250_mr025_nv10_3,1,0.407,0.579,0.84,0.778,0.808
SEIR01_sl250_mr025_nv10_4,1,0.643,0.783,0.929,0.929,0.929
SEIR01_sl250_mr025_nv10_5,0.882,0.366,0.517,0.737,0.683,0.709
SEIR01_sl250_mr025_nv10_6,0.857,0.273,0.414,0.783,0.818,0.8
SEIR01_sl250_mr025_nv10_7,0.8,0.286,0.421,0.929,0.929,0.929
SEIR01_sl250_mr025_nv10_8,1,0.382,0.553,0.784,0.853,0.817
SEIR01_sl250_mr025_nv10_9,0.87,0.328,0.476,0.918,0.738,0.818
SEIR01_sl500_mr025_nv10_1,0.667,0.2,0.308,0.727,0.8,0.762
SEIR01_sl500_mr025_nv10_10,1,0.857,0.923,0.933,1,0.966
SEIR01_sl500_mr025_nv10_11,0.9,0.529,0.667,0.875,0.824,0.848
SEIR01_sl500_mr025_nv10_12,0.889,0.627,0.736,0.909,0.784,0.842
SEIR01_sl500_mr025_nv10_13,0.923,0.6,0.727,0.857,0.6,0.706
SEIR01_sl500_mr025_nv10_14,1,0.667,0.8,0.8,0.667,0.727
SEIR01_sl500_mr025_nv10_15,1,0.845,0.916,0.946,0.914,0.93
SEIR01_sl500_mr025_nv10_16,0.889,0.533,0.667,0.929,0.867,0.897
SEIR01_sl500_mr025_nv10_17,1,0.167,0.286,0.667,0.333,0.444
SEIR01_sl500_mr025_nv10_18,1,0.833,0.909,0.833,0.833,0.833
SEIR01_sl500_mr025_nv10_19,1,0.25,0.4,0.8,1,0.889
SEIR01_sl500_mr025_nv10_2,1,0.5,0.667,0.875,0.875,0.875
SEIR01_sl500_mr025_nv10_20,0.846,0.688,0.759,0.889,0.75,0.814
SEIR01_sl500_mr025_nv10_3,0.917,0.524,0.667,0.81,0.81,0.81
SEIR01_sl500_mr025_nv10_4,1,0.429,0.6,0.833,0.714,0.769
SEIR01_sl500_mr025_nv10_5,1,0.4,0.571,0.571,0.8,0.667
SEIR01_sl500_mr025_nv10_6,0.955,0.792,0.866,0.855,0.887,0.87
SEIR01_sl500_mr025_nv10_7,0.957,0.647,0.772,0.912,0.912,0.912
SEIR01_sl500_mr025_nv10_8,0.875,0.438,0.583,0.778,0.875,0.824
SEIR01_sl500_mr025_nv10_9,1,0.667,0.8,1,1,1
SIR003_sl1000_mr025_nv10_1,0.846,0.786,0.815,0.917,0.786,0.846
SIR003_sl1000_mr025_nv10_10,0.909,0.769,0.833,0.917,0.846,0.88
SIR003_sl1000_mr025_nv10_11,0.68,0.567,0.618,0.75,0.6,0.667
SIR003_sl1000_mr025_nv10_12,0.822,0.755,0.787,0.907,0.796,0.848
SIR003_sl1000_mr025_nv10_13,0.833,0.455,0.588,0.833,0.455,0.588
SIR003_sl1000_mr025_nv10_14,1,0.733,0.846,0.933,0.933,0.933
SIR003_sl1000_mr025_nv10_15,0.8,0.667,0.727,0.842,0.667,0.744
SIR003_sl1000_mr025_nv10_16,0.75,0.529,0.621,0.867,0.765,0.812
SIR003_sl1000_mr025_nv10_17,0.895,0.739,0.81,0.857,0.783,0.818
SIR003_sl1000_mr025_nv10_18,1,1,1,1,1,1
SIR003_sl1000_mr025_nv10_19,0.706,0.5,0.585,0.826,0.792,0.809
SIR003_sl1000_mr025_nv10_2,0.941,0.842,0.889,0.941,0.842,0.889
SIR003_sl1000_mr025_nv10_20,0.875,0.778,0.824,0.8,0.889,0.842
SIR003_sl1000_mr025_nv10_3,1,0.692,0.818,1,0.731,0.844
SIR003_sl1000_mr025_nv10_4,0.778,0.677,0.724,0.846,0.71,0.772
SIR003_sl1000_mr025_nv10_5,1,0.571,0.727,0.857,0.857,0.857
SIR003_sl1000_mr025_nv10_6,0.895,0.739,0.81,0.889,0.696,0.78
SIR003_sl1000_mr025_nv10_7,0.692,0.562,0.621,0.688,0.688,0.688
SIR003_sl1000_mr025_nv10_8,0.917,0.733,0.815,0.933,0.933,0.933
SIR003_sl1000_mr025_nv10_9,0.727,0.571,0.64,0.75,0.643,0.692
SIR003_sl1000_mr05_nv10_1,0.833,0.588,0.69,0.8,0.706,0.75
SIR003_sl1000_mr05_nv10_10,1,0.769,0.87,0.923,0.923,0.923
SIR003_sl1000_mr05_nv10_11,0.793,0.657,0.719,0.821,0.657,0.73
SIR003_sl1000_mr05_nv10_12,0.846,0.8,0.822,0.878,0.782,0.827
SIR003_sl1000_mr05_nv10_13,0.804,0.732,0.766,0.878,0.768,0.819
SIR003_sl1000_mr05_nv10_14,1,0.8,0.889,1,0.9,0.947
SIR003_sl1000_mr05_nv10_15,0.9,0.692,0.783,0.909,0.769,0.833
SIR003_sl1000_mr05_nv10_16,0.864,0.76,0.809,0.818,0.72,0.766
SIR003_sl1000_mr05_nv10_17,0.75,0.429,0.545,0.75,0.429,0.545
SIR003_sl1000_mr05_nv10_18,0.929,0.565,0.703,0.857,0.783,0.818
SIR003_sl1000_mr05_nv10_19,0.9,0.73,0.806,0.889,0.865,0.877
SIR003_sl1000_mr05_nv10_2,0.909,0.667,0.769,0.923,0.8,0.857
SIR003_sl1000_mr05_nv10_20,0.5,0.444,0.471,0.75,0.333,0.462
SIR003_sl1000_mr05_nv10_3,0.75,0.6,0.667,0.75,0.6,0.667
SIR003_sl1000_mr05_nv10_4,1,0.692,0.818,0.923,0.923,0.923
SIR003_sl1000_mr05_nv10_5,0.61,0.543,0.575,0.719,0.5,0.59
SIR003_sl1000_mr05_nv10_6,0.867,0.619,0.722,0.842,0.762,0.8
SIR003_sl1000_mr05_nv10_7,0.905,0.826,0.864,0.905,0.826,0.864
SIR003_sl1000_mr05_nv10_8,0.762,0.696,0.727,0.872,0.739,0.8
SIR003_sl1000_mr05_nv10_9,0.682,0.5,0.577,0.882,0.5,0.638
SIR003_sl1000_mr05_nv20_1,0.875,0.8,0.836,0.967,0.829,0.892
SIR003_sl1000_mr05_nv20_10,0.872,0.788,0.828,0.933,0.808,0.866
SIR003_sl1000_mr05_nv20_11,1,0.4,0.571,1,0.4,0.571
