host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
133,545,none,95,100,95/100,100
133,545,trans,3,100,3/100,100
133,732,none,1,100,1/100,100
133,732,trans,99,100,99/100,100
153,417,none,89,100,89/100,89
153,531,none,48,100,48/100,96
153,531,trans,48,100,48/100,96
153,545,complex,42,100,42/100,90
153,642,none,81,100,81/100,81
153,857,complex,54,100,54/100,100
153,857,none,2,100,2/100,100
153,857,trans,43,100,43/100,100
161,3,complex,4,100,4/100,52
161,53,complex,5,100,5/100,73
161,53,none,40,100,40/100,73
161,53,trans,11,100,11/100,73
161,67,complex,17,100,17/100,91
161,67,none,44,100,44/100,91
161,67,trans,7,100,7/100,91
167,133,trans,98,100,98/100,98
167,545,trans,97,100,97/100,97
167,58,none,29,100,29/100,99
176,591,none,81,100,81/100,81
178,531,none,44,100,44/100,100
178,531,trans,4,100,4/100,100
21,22,none,85,100,85/100,85
21,263,none,98,100,98/100,100
21,52,none,91,100,91/100,98
21,58,none,86,100,86/100,86
22,263,none,87,100,87/100,87
22,52,none,95,100,95/100,100
22,58,none,91,100,91/100,92
263,21,trans,2,100,2/100,100
263,52,none,93,100,93/100,100
263,58,none,88,100,88/100,88
3,161,trans,48,100,48/100,52
3,53,complex,3,100,3/100,72
3,53,trans,69,100,69/100,72
3,67,complex,10,100,10/100,66
3,67,trans,56,100,56/100,66
327,67,none,12,100,12/100,99
330,67,none,28,100,28/100,96
334,732,none,9,100,9/100,100
347,395,none,97,100,97/100,100
347,52,none,5,100,5/100,96
351,52,complex,2,100,2/100,78
351,652,trans,100,100,100/100,100
351,894,complex,84,100,84/100,100
351,894,trans,2,100,2/100,100
395,347,trans,3,100,3/100,100
395,52,none,5,100,5/100,98
40,176,trans,100,100,100/100,100
40,591,trans,100,100,100/100,100
417,642,complex,1,100,1/100,100
417,642,none,87,100,87/100,100
417,642,trans,11,100,11/100,100
417,857,none,56,100,56/100,56
495,67,none,12,100,12/100,100
52,21,trans,7,100,7/100,98
52,22,trans,5,100,5/100,100
52,263,trans,7,100,7/100,100
52,3,trans,100,100,100/100,100
52,347,trans,91,100,91/100,96
52,351,trans,76,100,76/100,78
52,395,trans,93,100,93/100,98
52,58,complex,1,100,1/100,95
52,58,none,94,100,94/100,95
52,587,none,52,100,52/100,53
52,587,trans,1,100,1/100,53
52,599,complex,51,100,51/100,100
52,599,none,7,100,7/100,100
52,599,trans,42,100,42/100,100
52,670,trans,100,100,100/100,100
52,894,complex,74,100,74/100,95
52,894,trans,21,100,21/100,95
53,161,trans,17,100,17/100,73
53,67,complex,10,100,10/100,94
53,67,none,42,100,42/100,94
53,67,trans,25,100,25/100,94
531,178,trans,52,100,52/100,100
545,133,trans,2,100,2/100,100
545,153,trans,48,100,48/100,90
545,40,trans,100,100,100/100,100
545,417,trans,99,100,99/100,99
545,642,trans,88,100,88/100,88
545,857,complex,3,100,3/100,57
545,857,trans,54,100,54/100,57
58,167,trans,70,100,70/100,99
58,22,trans,1,100,1/100,92
58,587,complex,50,100,50/100,100
58,587,none,9,100,9/100,100
58,587,trans,38,100,38/100,100
587,58,trans,3,100,3/100,100
642,417,trans,1,100,1/100,100
67,161,trans,23,100,23/100,91
67,327,trans,87,100,87/100,99
67,330,trans,68,100,68/100,96
67,495,trans,88,100,88/100,100
67,53,trans,17,100,17/100,94
67,674,none,12,100,12/100,100
67,674,trans,88,100,88/100,100
732,334,trans,91,100,91/100,100
857,153,trans,1,100,1/100,100
894,351,trans,14,100,14/100,100
894,557,trans,100,100,100/100,100
