host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
13,131,complex,11,50,11/50,50
13,131,trans,39,50,39/50,50
13,152,complex,1,50,1/50,50
13,152,none,3,50,3/50,50
13,152,trans,46,50,46/50,50
13,280,complex,10,50,10/50,50
13,588,none,29,50,29/50,29
13,828,none,3,50,3/50,50
13,828,trans,47,50,47/50,50
144,150,none,27,50,27/50,32
144,150,trans,5,50,5/50,32
144,280,complex,14,50,14/50,50
144,280,none,36,50,36/50,50
144,480,none,26,50,26/50,31
144,480,trans,5,50,5/50,31
144,546,none,13,50,13/50,37
144,546,trans,24,50,24/50,37
144,552,complex,6,50,6/50,50
144,552,trans,43,50,43/50,50
144,81,none,32,50,32/50,38
144,81,trans,6,50,6/50,38
150,280,none,28,50,28/50,28
150,480,none,39,50,39/50,47
150,480,trans,2,50,2/50,47
150,81,complex,1,50,1/50,44
150,81,none,37,50,37/50,44
152,828,none,42,50,42/50,42
280,110,trans,50,50,50/50,50
280,13,trans,40,50,40/50,50
280,480,none,27,50,27/50,27
280,586,complex,1,50,1/50,50
280,586,trans,49,50,49/50,50
280,588,trans,50,50,50/50,50
280,589,complex,1,50,1/50,50
280,589,trans,49,50,49/50,50
280,81,none,33,50,33/50,33
480,150,trans,6,50,6/50,47
480,81,complex,1,50,1/50,48
480,81,none,40,50,40/50,48
546,552,none,15,50,15/50,28
552,144,trans,1,50,1/50,50
552,546,trans,13,50,13/50,28
81,150,trans,6,50,6/50,44
81,480,trans,7,50,7/50,48
