host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
126,26,trans,50,50,50/50,50
126,703,none,22,50,22/50,50
138,43,trans,50,50,50/50,50
138,703,none,1,50,1/50,50
207,703,complex,29,50,29/50,50
207,703,none,2,50,2/50,50
352,703,complex,1,50,1/50,50
352,703,none,3,50,3/50,50
703,126,trans,28,50,28/50,50
703,138,trans,49,50,49/50,50
703,207,trans,19,50,19/50,50
703,352,trans,46,50,46/50,50
703,748,trans,50,50,50/50,50
703,782,none,3,50,3/50,48
703,782,trans,45,50,45/50,48
